domain	uc_code	uc_name	page_id	depth1	depth2	depth3	depth4	depth5	dev_type	description	from	flow_type	owner_page	owner_uc	legacy_screen_id	출처서비스	통합여부	비고
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-CP-001-0	마이	나의 가입 정보	이동전화	T 멤버십 카드 신청 얼럿		CP	T멤버십 카드 신청 유도 팝업			✅	✅	TM-MY-INFO-MO-10-CP-002	TM		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-PG-009-0	마이	나의 가입 정보	나의 캘린더			PG	나의 캘린더 메인	나의 가입 정보_이동전화		✅	✅	TW-MY-INFO-MOPC-040-PG-001	TW		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-PU-001-0	마이	나의 가입 정보	나의 캘린더	나의 캘린더 안내		PU	나의 캘린더 서비스 안내			✅	✅	TW-MY-INFO-MO-040-PU-004	TW		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-PG-010-0	마이	나의 가입 정보	나의 캘린더	일정 리스트		PG	일정 리스트 전체 보기			✅	✅	TW-MY-INFO-MOPC-040-PG-007	TW		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-PG-011-0	마이	나의 가입 정보	나의 캘린더	나의 캘린더 알림 설정		PG	캘린더 알림 설정			✅	✅	TW-MY-INFO-MO-040-PG-005	TW		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-BS-003-0	마이	나의 가입 정보	나의 캘린더	기간 선택		BS	캘린더 기간 선택 바텀시트			✅	✅	TW-MY-INFO-MO-040-BS-002	TW		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-BS-004-0	마이	나의 가입 정보	나의 캘린더	회선 선택		BS	캘린더 회선 선택 바텀시트			✅	✅	TW-MY-INFO-MO-040-BS-003	TW		
앱-INFO	US-MYI-CUS-001	가입정보 통합 홈에서 보유 서비스 상태 확인	NOVA-INFO-BS-005-0	마이	나의 가입 정보	나의 캘린더	일정 모두 받기		BS	캘린더 일정 모두 받기 바텀시트			✅	✅	TW-MY-INFO-MOPC-040-BS-006	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-002-0	마이	나의 가입 정보	이동전화	개통정보 조회		PU	개통/변경 이력 및 최종 가입점 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PU-002	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PG-012-0	마이	나의 가입 정보	이동전화	무약정 플랜 포인트 내역		PG	무약정 플랜 포인트 적립/사용/소멸 내역	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-005	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-BS-006-0	마이	나의 가입 정보	이동전화	무약정 플랜 포인트 내역	포인트 사용 유형 선택	BS	포인트 사용 유형 필터 바텀시트			✅	✅	TW-MY-INFO-MOPC-043-BS-006	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PG-013-0	마이	나의 가입 정보	이동전화	나의 T로밍 이용현황		PG	T로밍 이용 현황 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-43-PG-006	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PG-014-0	마이	나의 가입 정보	이동전화	나의 T로밍 이용현황	지난 여행정보	PG	T로밍 지난 여행 정보 조회			✅	✅	TW-MY-INFO-MOPC-43-PG-124	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PG-015-0	마이	나의 가입 정보	이동전화	예약 조회&취소		PG	baro Box 예약 조회 및 취소 (PC)	이동전화		✅	✅	TW-MY-INFO-PC-48-PG-087	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PG-016-0	마이	나의 가입 정보	이동전화	예약 조회&취소_인증 후		PG	baro Box 예약 조회 및 취소 - 인증 후 (PC)		예외 1	✅	✅	TW-MY-INFO-PC-48-PG-088	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-003-0	마이	나의 가입 정보	이동전화	baro Box 조회&취소		PU	baro Box 조회 및 취소 팝업	이동전화		✅	✅	TW-MY-INFO-MOPC-48-PU-072	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-004-0	마이	나의 가입 정보	이동전화	baro Box 조회&취소_인증 후		PU	baro Box 조회 및 취소 팝업 - 인증 후			✅	✅	TW-MY-INFO-MOPC-48-PU-074	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PG-054-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스		PG	번호변경 안내서비스 관리 진입	이동전화		✅	✅		TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-005-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	신청	PU	번호변경 안내서비스 신청 화면	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PU-007	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-AP-001-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	신청(연장) 완료	AP	번호변경 안내서비스 신청/연장 완료			✅	✅	TW-MY-INFO-MOPC-043-TP-008	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-006-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	신청 실패	PU	번호변경 안내서비스 신청 실패 안내		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-009	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-007-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	연장 및 해지	PU	번호변경 안내서비스 연장/해지 설정	번호변경 안내서비스_신청		✅	✅	TW-MY-INFO-MOPC-043-TP-010	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-008-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	해지 완료	PU	번호변경 안내서비스 해지 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-011	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-009-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	해지 실패	PU	번호변경 안내서비스 해지 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-012	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-CP-002-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	이용 불가	CP	번호변경 안내서비스 이용 불가 안내		예외 2	✅	✅	TW-MY-INFO-MOPC-043-CP-013	TW		
앱-INFO	US-MYI-CUS-002	회선·서비스·계약 상세와 변경 가능 업무 선택	NOVA-INFO-PU-010-0	마이	나의 가입 정보	이동전화	번호변경 안내서비스	무료 사용 기간 종료	PU	무료 사용 기간 종료 안내		예외 3	✅	✅	TW-MY-INFO-MOPC-043-PU-014	TW		
앱-INFO	US-MYI-CUS-004	약정·할인·프로그램·혜택 만료 영향 확인	NOVA-INFO-PG-017-0	마이	나의 가입 정보	이동전화	약정할인/기기 할부 정보		PG	약정 할인 및 기기 할부 정보 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-015	TW		
앱-INFO	US-MYI-CUS-004	약정·할인·프로그램·혜택 만료 영향 확인	NOVA-INFO-PG-018-0	마이	나의 가입 정보	이동전화	약정할인/기기 할부 정보	요금 약정할인_월별 상세 할인 내역	PG	요금 약정할인 월별 상세 할인 내역			✅	✅	TW-MY-INFO-MOPC-043-PG-016	TW		
앱-INFO	US-MYI-CUS-004	약정·할인·프로그램·혜택 만료 영향 확인	NOVA-INFO-PG-019-0	마이	나의 가입 정보	이동전화	약정할인/기기 할부 정보	기기 약정할인_월별 상세 할인 내역	PG	기기 약정할인 월별 상세 할인 내역			✅	✅	TW-MY-INFO-MOPC-043-PG-017	TW		
앱-INFO	US-MYI-CUS-004	약정·할인·프로그램·혜택 만료 영향 확인	NOVA-INFO-PG-020-0	마이	나의 가입 정보	이동전화	약정할인/기기 할부 정보	기기 할부 상세정보	PG	기기 할부 상세 정보 조회			✅	✅	TW-MY-INFO-MOPC-043-PG-018	TW		
앱-INFO	US-MYI-CUS-004	약정·할인·프로그램·혜택 만료 영향 확인	NOVA-INFO-PU-011-0	마이	나의 가입 정보	이동전화	약정할인/기기 할부 정보	기기 할부 상세정보_인쇄하기	PU	기기 할부 상세정보 인쇄 (PC)			✅	✅	TW-MY-INFO-PC-062-LP-025	TW		
앱-INFO	US-MYI-CUS-004	약정·할인·프로그램·혜택 만료 영향 확인	NOVA-INFO-PU-012-0	마이	나의 가입 정보	이동전화	약정할인/기기 할부 정보	적용가입기간 상세정보	PU	적용 가입 기간 상세 정보			✅	✅	TW-MY-INFO-MOPC-043-PU-137	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PG-021-0	마이	나의 가입 정보	이동전화	일시정지		PG	회선 일시정지 신청 메인	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-020	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-013-0	마이	나의 가입 정보	이동전화	일시정지	정지(예약) or 심사 중 내역 있음	PU	기존 정지 예약 또는 심사 중 내역 안내		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-019	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-014-0	마이	나의 가입 정보	이동전화	일시정지	해군 함정 근무 일시정지 안내	PU	해군 함정 근무 일시정지 안내		케이스 1	✅	✅	TW-MY-INFO-MOPC-043-PU-021	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-CP-003-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 신청 불가_횟수 초과	CP	월 5회 초과로 일시정지 신청 불가 안내		예외 2	✅	✅	TW-MY-INFO-MOPC-043-CP-022	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-CP-004-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 Confirm	CP	일시정지 신청 확인 팝업			✅	✅	TW-MY-INFO-MOPC-043-CP-068	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-015-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 신청 완료	PU	일시정지 신청 완료 안내			✅	✅	TW-MY-INFO-MOPC-043-PU-023	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-016-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 신청 실패	PU	일시정지 신청 실패 안내		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-024	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-017-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 신청현황	PU	일시정지 신청 현황 조회			✅	✅	TW-MY-INFO-MOPC-043-PU-036	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-018-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 해제	PU	일시정지 해제 신청			✅	✅	TW-MY-INFO-MOPC-043-PU-037	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-CP-005-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 해제 Confirm	CP	일시정지 해제 확인 팝업			✅	✅	TW-MY-INFO-MOPC-043-CP-072	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-019-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 해제 완료	PU	일시정지 해제 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-038	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-020-0	마이	나의 가입 정보	이동전화	일시정지	일시정지 해제 실패	PU	일시정지 해제 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-039	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-021-0	마이	나의 가입 정보	이동전화	일시정지	휴대폰 이용정지 안내	PU	이용정지 상태 안내		예외 3	✅	✅	TW-MY-INFO-MOPC-043-PU-049	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PG-022-0	마이	나의 가입 정보	이동전화	장기일시정지		PG	장기 일시정지 신청 메인 (입영/군복무 등)	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-025	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-022-0	마이	나의 가입 정보	이동전화	장기일시정지	입영일자 등록 방법	PU	입영일자 등록 방법 안내			✅	✅	TW-MY-INFO-MOPC-043-PU-026	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-023-0	마이	나의 가입 정보	이동전화	장기일시정지	밀리패스 정보 입력	PU	밀리패스 정보 입력			✅	✅	TW-MY-INFO-MOPC-043-PU-027	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-024-0	마이	나의 가입 정보	이동전화	장기일시정지	개인정보 제3자 제공 동의	PU	개인정보 제3자 제공 동의(필수)			✅	✅	TW-MY-INFO-MOPC-043-PU-028	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-BS-007-0	마이	나의 가입 정보	이동전화	장기일시정지	관계 선택	BS	가족 관계 선택 바텀시트			✅	✅	TW-MY-INFO-MOPC-043-BS-031	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-025-0	마이	나의 가입 정보	이동전화	장기일시정지	파일 첨부하기	PU	증빙 서류 파일 첨부			✅	✅	TW-MY-INFO-MOPC-043-PU-032	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-026-0	마이	나의 가입 정보	이동전화	장기일시정지	입영일자 등록 완료	PU	입영일자 등록 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-029	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-027-0	마이	나의 가입 정보	이동전화	장기일시정지	입영일자 등록 실패	PU	입영일자 등록 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-030	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-028-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 접수 완료	PU	장기 일시정지 접수 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-033	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-029-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 신청 완료	PU	장기 일시정지 신청 완료		케이스 1	✅	✅	TW-MY-INFO-MOPC-043-PU-034	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-030-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 접수/신청 실패	PU	장기 일시정지 접수/신청 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-035	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-031-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 해제	PU	장기 일시정지 해제 신청	장기일시정지		✅	✅	TW-MY-INFO-MOPC-043-PU-040	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-032-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 해제 완료	PU	장기 일시정지 해제 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-041	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-033-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 해제 실패	PU	장기 일시정지 해제 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-042	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-034-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 예약 취소	PU	장기 일시정지 예약 취소	장기일시정지		✅	✅	TW-MY-INFO-MOPC-043-PU-043	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-035-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 예약 취소 완료	PU	장기 일시정지 예약 취소 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-044	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-036-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 예약 취소 실패	PU	장기 일시정지 예약 취소 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-045	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-037-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 재신청	PU	장기 일시정지 재신청	장기일시정지		✅	✅	TW-MY-INFO-MOPC-043-PU-046	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-038-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 재신청 완료	PU	장기 일시정지 재신청 완료			✅	✅	TW-MY-INFO-MOPC-043-PU-047	TW		
앱-INFO	US-MYI-CUS-006	긴급·제한·불일치 상황에서 조치 경로 선택	NOVA-INFO-PU-039-0	마이	나의 가입 정보	이동전화	장기일시정지	장기일시정지 재신청 실패	PU	장기 일시정지 재신청 실패		예외 1	✅	✅	TW-MY-INFO-MOPC-043-PU-048	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-PG-023-0	마이	나의 가입 정보	이동전화	나의 요금제/부가서비스		PG	나의 요금제 및 부가서비스 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-093	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-PG-024-0	마이	나의 가입 정보	이동전화	나의 요금제/부가서비스	나의 부가서비스	PG	부가서비스 가입 목록 조회			✅	✅	TW-MY-INFO-MOPC-043-PG-098	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-PG-025-0	마이	나의 가입 정보	이동전화	요금제 변경 가능일 알림		PG	요금제 변경 가능일 알림 설정 메인	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-094	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-CP-006-0	마이	나의 가입 정보	이동전화	요금제 변경 가능일 알림	신청 완료	CP	요금제 변경 가능일 알림 신청 완료			✅	✅	TW-MY-INFO-MOPC-043-CP-095	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-PU-040-0	마이	나의 가입 정보	이동전화	요금제 변경 가능일 알림	신청 내역	PU	요금제 변경 가능일 알림 신청 내역			✅	✅	TW-MY-INFO-MOPC-043-PU-096	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-CP-007-0	마이	나의 가입 정보	이동전화	요금제 변경 가능일 알림	해지 완료	CP	요금제 변경 가능일 알림 해지 완료			✅	✅	TW-MY-INFO-MOPC-043-CP-097	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-PG-026-0	마이	나의 가입 정보	이동전화	T high5 적금 현황 조회		PG	T high5 적금 현황 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-099	TW		
앱-INFO	US-MYI-CUS-005	부가서비스·구독·제휴서비스 보유 상태 확인	NOVA-INFO-PG-027-0	마이	나의 가입 정보	이동전화	KDB x T high5 적금 현황 조회		PG	KDB x T high5 적금 현황 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-100	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-028-0	마이	나의 가입 정보	이동전화	나의 결합상품		PG	결합 상품 가입 현황 조회	이동전화		✅	✅	TW-MY-INFO-MOPC-043-PG-101	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-029-0	마이	나의 가입 정보	이동전화	나의 결합상품	T 끼리 온가족할인_결합 가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-127	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-030-0	마이	나의 가입 정보	이동전화	나의 결합상품	T+B인터넷 결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-138	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-031-0	마이	나의 가입 정보	이동전화	나의 결합상품	T+B전화/인터넷전화 결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-140	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-032-0	마이	나의 가입 정보	이동전화	나의 결합상품	온가족플랜_결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-141	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-033-0	마이	나의 가입 정보	이동전화	나의 결합상품	NEW온가족플랜_결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-142	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-034-0	마이	나의 가입 정보	이동전화	나의 결합상품	온가족행복플랜_결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-143	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-035-0	마이	나의 가입 정보	이동전화	나의 결합상품	TB끼리 온가족프리_결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-145	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-036-0	마이	나의 가입 정보	이동전화	나의 결합상품	TB끼리 온가족무료_결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-148	TW		
앱-INFO	US-MYI-CUS-003	결합·그룹·관리 대상 회선 권한 확인	NOVA-INFO-PG-037-0	마이	나의 가입 정보	이동전화	나의 결합상품	가족나눔데이터_결합가족 보기	PG				✅	✅	TW-MY-INFO-MOPC-043-PG-149	TW		
